,_Index,Chapter,Content,Word_Count,Text_Length,Location,LocationType,Time,Event,ESummary,EImportance,CTag,CText,Character,ERole,reduce_distance,reduce_distance_stack,x_reduce,y_reduce,cluster
124,124,4,"There was a long silence after this, and Alice could only hear whispers now and then; such as, “Sure, I don’t like it, yer honour, at all, at all!” “Do as I tell you, you coward!” and at last she spread out her hand again, and made another snatch in the air. This time there were _two_ little shrieks, and more sounds of broken glass. “What a number of cucumber-frames there must be!” thought Alice. “I wonder what they’ll do next! As for pulling me out of the window, I only wish they _could!_ I’m sure _I_ don’t want to stay in here any longer!”",105,547,house,INT,day,The Arrival of Bill,,5.0,,,,,0.043053243309259415,9.246443742420524,0.6647856,-0.6716415,5
125,125,4,"She waited for some time without hearing anything more: at last came a rumbling of little cartwheels, and the sound of a good many voices all talking together: she made out the words: “Where’s the other ladder?—Why, I hadn’t to bring but one; Bill’s got the other—Bill! fetch it here, lad!—Here, put ’em up at this corner—No, tie ’em together first—they don’t reach half high enough yet—Oh! they’ll do well enough; don’t be particular—Here, Bill! catch hold of this rope—Will the roof bear?—Mind that loose slate—Oh, it’s coming down! Heads below!” (a loud crash)—“Now, who did that?—It was Bill, I fancy—Who’s to go down the chimney?—Nay, _I_ shan’t! _You_ do it!—_That_ I won’t, then!—Bill’s to go down—Here, Bill! the master says you’re to go down the chimney!”",127,764,house,INT,day,The Arrival of Bill,,5.0,Action,Bill was called upon by the Rabbit to help with the predicament.,Bill,,0.07921086996793747,9.325654612388462,0.5873473,-0.65497804,5
126,126,4,"“Oh! So Bill’s got to come down the chimney, has he?” said Alice to herself. “Shy, they seem to put everything upon Bill! I wouldn’t be in Bill’s place for a good deal: this fireplace is narrow, to be sure; but I _think_ I can kick a little!”",48,242,house,INT,day,The Arrival of Bill,,5.0,,,,,0.03498092293739319,9.360635535325855,0.55454457,-0.6671289,5
127,127,4,"She drew her foot as far down the chimney as she could, and waited till she heard a little animal (she couldn’t guess of what sort it was) scratching and scrambling about in the chimney close above her: then, saying to herself “This is Bill,” she gave one sharp kick, and waited to see what would happen next.",58,309,house,INT,day,Alice's Defiance,"As the animals try various methods to rescue the Rabbit from the window, Alice kicks out towards Bill in the chimney, leading to chaotic voices and the animals speculating about what happened.",5.0,,,,,0.0835493877530098,9.444184923078865,0.50700945,-0.59842,5
128,128,4,"The first thing she heard was a general chorus of “There goes Bill!” then the Rabbit’s voice along—“Catch him, you by the hedge!” then silence, and then another confusion of voices—“Hold up his head—Brandy now—Don’t choke him—How was it, old fellow? What happened to you? Tell us all about it!”",50,294,house,INT,day,Rabbit and other creatures attempt to rescue Bill,"The Rabbit and his companions are confused by Alice’s size and attempt to rescue their friend Bill, leading to chaos and humor in their actions as they misinterpret the situation.",6.0,,,,Climax,0.1142377182841301,9.558422641362995,0.393601,-0.6121598,5
129,129,4,"Last came a little feeble, squeaking voice, (“That’s Bill,” thought Alice,) “Well, I hardly know—No more, thank ye; I’m better now—but I’m a deal too flustered to tell you—all I know is, something comes at me like a Jack-in-the-box, and up I goes like a sky-rocket!”",46,266,house,INT,day,Rabbit and other creatures attempt to rescue Bill,"The Rabbit and his companions are confused by Alice’s size and attempt to rescue their friend Bill, leading to chaos and humor in their actions as they misinterpret the situation.",6.0,Statement,Bill recounted his confusion after being kicked down the chimney.,Bill,Climax,0.03277311474084854,9.591195756103843,0.37716398,-0.58380663,5
130,130,4,"“So you did, old fellow!” said the others.",8,42,house,INT,day,,,,,,,,0.07332287728786469,9.664518633391708,0.30647585,-0.5643276,5
131,131,4,"“We must burn the house down!” said the Rabbit’s voice; and Alice called out as loud as she could, “If you do, I’ll set Dinah at you!”",27,134,house,INT,day,,,,,,,,0.05350454896688461,9.718023182358593,0.34393272,-0.6025339,5
132,132,4,"There was a dead silence instantly, and Alice thought to herself, “I wonder what they _will_ do next! If they had any sense, they’d take the roof off.” After a minute or two, they began moving about again, and Alice heard the Rabbit say, “A barrowful will do, to begin with.”",51,275,house,INT,day,,,,,,,,0.0242935623973608,9.742316744755954,0.35534495,-0.5810877,5
133,133,4,"“A barrowful of _what?_” thought Alice; but she had not long to doubt, for the next moment a shower of little pebbles came rattling in at the window, and some of them hit her in the face. “I’ll put a stop to this,” she said to herself, and shouted out, “You’d better not do that again!” which produced another dead silence.",61,323,house,INT,day,The Pebbles Turn to Cakes,"The Rabbit and others decide on a plan that involves throwing pebbles at Alice, which mysteriously start transforming into cakes as they land. Alice decides to eat one, thinking it will change her size.",6.0,,,,,0.07290594279766083,9.815222687553614,0.28927767,-0.5502593,5
134,134,4,"Alice noticed with some surprise that the pebbles were all turning into little cakes as they lay on the floor, and a bright idea came into her head. “If I eat one of these cakes,” she thought, “it’s sure to make _some_ change in my size; and as it can’t possibly make me larger, it must make me smaller, I suppose.”",61,315,house,INT,day,Alice shrinks by eating a cake,"Alice eats a cake that causes her to shrink, allowing her to exit the Rabbit's house. This presents a resolution of her prior predicament and illustrates the unpredictability of Wonderland.",7.0,Action,"Alice decided to eat a cake she found, believing it would help her shrink.",Alice,Resolution,0.0923464298248291,9.907569117378443,0.1995932,-0.572272,5
135,135,4,"So she swallowed one of the cakes, and was delighted to find that she began shrinking directly. As soon as she was small enough to get through the door, she ran out of the house, and found quite a crowd of little animals and birds waiting outside. The poor little Lizard, Bill, was in the middle, being held up by two guinea-pigs, who were giving it something out of a bottle. They all made a rush at Alice the moment she appeared; but she ran off as hard as she could, and soon found herself safe in a thick wood.",100,514,forest,EXT,day,Alice shrinks by eating a cake,"Alice eats a cake that causes her to shrink, allowing her to exit the Rabbit's house. This presents a resolution of her prior predicament and illustrates the unpredictability of Wonderland.",7.0,Action,"After eating the cake, Alice successfully shrank and ran out of the house.",Alice,Resolution,0.08377896249294281,9.991348079871386,0.11649762,-0.5829509,5
136,136,4,"“The first thing I’ve got to do,” said Alice to herself, as she wandered about in the wood, “is to grow to my right size again; and the second thing is to find my way into that lovely garden. I think that will be the best plan.”",47,228,forest,EXT,day,,,,,,,,0.15664736926555634,10.147995449136943,-0.03517576,-0.6221119,6
137,137,4,"It sounded an excellent plan, no doubt, and very neatly and simply arranged; the only difficulty was, that she had not the smallest idea how to set about it; and while she was peering about anxiously among the trees, a little sharp bark just over her head made her look up in a great hurry.",55,290,forest,EXT,day,,,,,,,,0.04292462766170502,10.190920076798648,-0.042769477,-0.5798643,6
138,138,4,"An enormous puppy was looking down at her with large round eyes, and feebly stretching out one paw, trying to touch her. “Poor little thing!” said Alice, in a coaxing tone, and she tried hard to whistle to it; but she was terribly frightened all the time at the thought that it might be hungry, in which case it would be very likely to eat her up in spite of all her coaxing.",73,375,forest,EXT,day,Encounter with the gigantic puppy,"Alice meets a large puppy, which introduces a new layer of chaos. Although frightened, she also experiences a playful interaction, emphasizing her vulnerability.",4.0,,,,Setup,0.13901807367801666,10.329938150476664,-0.18164827,-0.5860857,6
139,139,4,"Hardly knowing what she did, she picked up a little bit of stick, and held it out to the puppy; whereupon the puppy jumped into the air off all its feet at once, with a yelp of delight, and rushed at the stick, and made believe to worry it; then Alice dodged behind a great thistle, to keep herself from being run over; and the moment she appeared on the other side, the puppy made another rush at the stick, and tumbled head over heels in its hurry to get hold of it; then Alice, thinking it was very like having a game of play with a cart-horse, and expecting every moment to be trampled under its feet, ran round the thistle again; then the puppy began a series of short charges at the stick, running a very little way forwards each time and a long way back, and barking hoarsely all the while, till at last it sat down a good way off, panting, with its tongue hanging out of its mouth, and its great eyes half shut.",179,919,forest,EXT,day,Encounter with the gigantic puppy,"Alice meets a large puppy, which introduces a new layer of chaos. Although frightened, she also experiences a playful interaction, emphasizing her vulnerability.",4.0,,,,Setup,0.10669102519750595,10.43662917567417,-0.2882968,-0.5890971,6
140,140,4,"This seemed to Alice a good opportunity for making her escape; so she set off at once, and ran till she was quite tired and out of breath, and till the puppy’s bark sounded quite faint in the distance.",39,201,forest,EXT,day,Encounter with the gigantic puppy,"Alice meets a large puppy, which introduces a new layer of chaos. Although frightened, she also experiences a playful interaction, emphasizing her vulnerability.",4.0,,,,Setup,0.14999517798423767,10.586624353658408,-0.43452513,-0.6225011,6
141,141,4,"“And yet what a dear little puppy it was!” said Alice, as she leant against a buttercup to rest herself, and fanned herself with one of the leaves: “I should have liked teaching it tricks very much, if—if I’d only been the right size to do it! Oh dear! I’d nearly forgotten that I’ve got to grow up again! Let me see—how _is_ it to be managed? I suppose I ought to eat or drink something or other; but the great question is, what?”",84,431,forest,EXT,day,Alice's determination to grow again,"After running from the puppy, Alice contemplates how to grow back to her original size and continues searching for a solution, highlighting her ongoing struggle in Wonderland.",5.0,Action,Alice contemplated how to grow back to her proper size after escaping the puppy.,Alice,Setup,0.09383045881986618,10.680454812478274,-0.52537495,-0.6459631,6
142,142,4,"The great question certainly was, what? Alice looked all round her at the flowers and the blades of grass, but she did not see anything that looked like the right thing to eat or drink under the circumstances. There was a large mushroom growing near her, about the same height as herself; and when she had looked under it, and on both sides of it, and behind it, it occurred to her that she might as well look and see what was on the top of it.",87,444,,,,Regaining Composure,,5.0,,,,,0.042617108672857285,10.723071921151131,-0.54346067,-0.6073739,6
143,143,4,"She stretched herself up on tiptoe, and peeped over the edge of the mushroom, and her eyes immediately met those of a large blue caterpillar, that was sitting on the top with its arms folded, quietly smoking a long hookah, and taking not the smallest notice of her or of anything else.",52,285,,,,Alice discovers the caterpillar,"Alice finds a large blue caterpillar sitting on a mushroom, adding to the bizarre characters she encounters. This meeting hints at potential guidance for her predicament.",6.0,Action,Alice discovered a large mushroom and looked to see what was on top.,Alice,Inciting Incident,0.02828066051006317,10.751352581661195,-0.5689598,-0.61960465,6
144,144,5,CHAPTER V. Advice from a Caterpillar,6,36,,,,,,,,,,,0.07577008008956909,10.827122661750764,-0.6432377,-0.6345677,6
145,145,5,"The Caterpillar and Alice looked at each other for some time in silence: at last the Caterpillar took the hookah out of its mouth, and addressed her in a languid, sleepy voice.",32,176,forest,EXT,day,Alice meets the Caterpillar,"Alice engages in a conversation with the Caterpillar, who questions her identity and expresses a lack of understanding about her current state of being.",6.0,Action,Alice looks at the Caterpillar in silence.,Alice,Setup,0.03395519405603409,10.861077855806798,-0.60928255,-0.63451856,6
146,146,5,“Who are _you?_” said the Caterpillar.,6,38,forest,EXT,day,Alice meets the Caterpillar,"Alice engages in a conversation with the Caterpillar, who questions her identity and expresses a lack of understanding about her current state of being.",6.0,Statement,The Caterpillar questions Alice about her identity.,Caterpillar,Setup,0.04307457432150841,10.904152430128306,-0.5723911,-0.6122826,6
147,147,5,"This was not an encouraging opening for a conversation. Alice replied, rather shyly, “I—I hardly know, sir, just at present—at least I know who I _was_ when I got up this morning, but I think I must have been changed several times since then.”",44,243,forest,EXT,day,Alice meets the Caterpillar,"Alice engages in a conversation with the Caterpillar, who questions her identity and expresses a lack of understanding about her current state of being.",6.0,Statement,Alice explains she doesn't quite know who she is anymore.,Alice,Setup,0.09913366287946701,11.003286093007773,-0.4733202,-0.60875577,6
148,148,5,“What do you mean by that?” said the Caterpillar sternly. “Explain yourself!”,12,77,forest,EXT,day,Alice meets the Caterpillar,"Alice engages in a conversation with the Caterpillar, who questions her identity and expresses a lack of understanding about her current state of being.",6.0,,,,Setup,0.10994932800531387,11.113235421013087,-0.37291867,-0.5639407,6
149,149,5,"“I can’t explain _myself_, I’m afraid, sir,” said Alice, “because I’m not myself, you see.”",15,91,forest,EXT,day,Alice meets the Caterpillar,"Alice engages in a conversation with the Caterpillar, who questions her identity and expresses a lack of understanding about her current state of being.",6.0,Statement,Alice admits she can't put her identity into clear words.,Alice,Setup,0.08043032884597778,11.193665749859065,-0.29299247,-0.5549495,6
150,150,5,"“I don’t see,” said the Caterpillar.",6,36,forest,EXT,day,Alice meets the Caterpillar,"Alice engages in a conversation with the Caterpillar, who questions her identity and expresses a lack of understanding about her current state of being.",6.0,,,,Setup,0.08098511397838593,11.27465086383745,-0.21348013,-0.539575,6
151,151,5,"“I’m afraid I can’t put it more clearly,” Alice replied very politely, “for I can’t understand it myself to begin with; and being so many different sizes in a day is very confusing.”",33,182,forest,EXT,day,Alice meets the Caterpillar,"Alice engages in a conversation with the Caterpillar, who questions her identity and expresses a lack of understanding about her current state of being.",6.0,,,,Setup,0.1925780326128006,11.467228896450251,-0.026969256,-0.49161673,7
152,152,5,"“It isn’t,” said the Caterpillar.",5,33,forest,EXT,day,Alice meets the Caterpillar,"Alice engages in a conversation with the Caterpillar, who questions her identity and expresses a lack of understanding about her current state of being.",6.0,Statement,The Caterpillar claims not to see Alice's confusion.,Caterpillar,Setup,0.07067139446735382,11.537900290917605,-0.08758869,-0.45528865,7
153,153,5,"“Well, perhaps you haven’t found it so yet,” said Alice; “but when you have to turn into a chrysalis—you will some day, you know—and then after that into a butterfly, I should think you’ll feel it a little queer, won’t you?”",41,224,forest,EXT,day,Alice meets the Caterpillar,"Alice engages in a conversation with the Caterpillar, who questions her identity and expresses a lack of understanding about her current state of being.",6.0,,,,Setup,0.018903890624642372,11.556804181542248,-0.068740934,-0.45383292,7
154,154,5,"“Not a bit,” said the Caterpillar.",6,34,forest,EXT,day,Alice meets the Caterpillar,"Alice engages in a conversation with the Caterpillar, who questions her identity and expresses a lack of understanding about her current state of being.",6.0,,,,Setup,0.06258843839168549,11.619392619933933,-0.091000125,-0.39533642,7
155,155,5,"“Well, perhaps your feelings may be different,” said Alice; “all I know is, it would feel very queer to _me_.”",20,110,forest,EXT,day,Alice meets the Caterpillar,"Alice engages in a conversation with the Caterpillar, who questions her identity and expresses a lack of understanding about her current state of being.",6.0,,,,Setup,0.02185855247080326,11.641251172404736,-0.095341295,-0.41675955,7
156,156,5,“You!” said the Caterpillar contemptuously. “Who are _you?_”,8,60,forest,EXT,day,Alice meets the Caterpillar,"Alice engages in a conversation with the Caterpillar, who questions her identity and expresses a lack of understanding about her current state of being.",6.0,,,,Setup,0.04794646054506302,11.6891976329498,-0.061871376,-0.3824284,7
157,157,5,"Which brought them back again to the beginning of the conversation. Alice felt a little irritated at the Caterpillar’s making such _very_ short remarks, and she drew herself up and said, very gravely, “I think, you ought to tell me who _you_ are, first.”",44,254,forest,EXT,day,Alice meets the Caterpillar,"Alice encounters a Caterpillar sitting on a mushroom, engaging in a perplexing conversation about her identity and recent changes. This interaction sets the tone for Alice's ongoing struggle with her identity in Wonderland.",6.0,,,,Setup,0.07117054611444473,11.760368179064244,0.008018858,-0.39586726,7
158,158,5,“Why?” said the Caterpillar.,4,28,forest,EXT,day,Alice meets the Caterpillar,"Alice encounters a Caterpillar sitting on a mushroom, engaging in a perplexing conversation about her identity and recent changes. This interaction sets the tone for Alice's ongoing struggle with her identity in Wonderland.",6.0,,,,Setup,0.04864615947008133,11.809014338534325,-0.039665285,-0.38624066,7
159,159,5,"Here was another puzzling question; and as Alice could not think of any good reason, and as the Caterpillar seemed to be in a _very_ unpleasant state of mind, she turned away.",32,175,forest,EXT,day,Alice meets the Caterpillar,"Alice encounters a Caterpillar sitting on a mushroom, engaging in a perplexing conversation about her identity and recent changes. This interaction sets the tone for Alice's ongoing struggle with her identity in Wonderland.",6.0,,,,Setup,0.045850951224565506,11.85486528975889,0.0031197954,-0.4027254,7
160,160,5,“Come back!” the Caterpillar called after her. “I’ve something important to say!”,12,81,forest,EXT,day,Alice meets the Caterpillar,"Alice encounters a Caterpillar sitting on a mushroom, engaging in a perplexing conversation about her identity and recent changes. This interaction sets the tone for Alice's ongoing struggle with her identity in Wonderland.",6.0,,,,Setup,0.04582905396819115,11.900694343727082,-0.036711335,-0.38005862,7
161,161,5,"This sounded promising, certainly: Alice turned and came back again.",10,68,forest,EXT,day,,,,,,,,0.02705562300980091,11.927749966736883,-0.019308645,-0.3593426,7
162,162,5,"“Keep your temper,” said the Caterpillar.",6,41,forest,EXT,day,,,,,,,,0.06824371963739395,11.995993686374277,-0.087535284,-0.3578155,7
163,163,5,"“Is that all?” said Alice, swallowing down her anger as well as she could.",14,74,forest,EXT,day,,,,,,,,0.061235275119543076,12.05722896149382,-0.0360601,-0.39098272,7
164,164,5,"“No,” said the Caterpillar.",4,27,forest,EXT,day,,,,,,,,0.012912257574498653,12.070141219068319,-0.032116886,-0.3786873,7
165,165,5,"Alice thought she might as well wait, as she had nothing else to do, and perhaps after all it might tell her something worth hearing. For some minutes it puffed away without speaking, but at last it unfolded its arms, took the hookah out of its mouth again, and said, “So you think you’re changed, do you?”",57,306,forest,EXT,day,,,,,,,,0.08034805953502655,12.150489278603345,0.047628235,-0.38851207,7
166,166,5,"“I’m afraid I am, sir,” said Alice; “I can’t remember things as I used—and I don’t keep the same size for ten minutes together!”",24,128,forest,EXT,day,,,,,,,,0.07411990314722061,12.224609181750566,-0.023211477,-0.36670622,7
167,167,5,“Can’t remember _what_ things?” said the Caterpillar.,7,53,forest,EXT,day,,,,,,,,0.06185412034392357,12.28646330209449,0.036085628,-0.38430694,7
168,168,5,"“Well, I’ve tried to say “How doth the little busy bee,” but it all came different!” Alice replied in a very melancholy voice.",23,126,forest,EXT,day,,,,Statement,The Caterpillar prompts Alice to recite a poem.,Caterpillar,,0.06003865972161293,12.346501961816102,0.092096195,-0.4059277,7
169,169,5,"“Repeat, “_You are old, Father William_,’” said the Caterpillar.",9,64,forest,EXT,day,"Recitation of 'You are old, Father William'","Alice tries to recite a poem but realizes she has forgotten the words. The Caterpillar prompts her to repeat a poem, demonstrating the theme of memory and the struggle of maintaining one's identity amid change.",5.0,,,,Turning Point,0.10350105166435242,12.450003013480455,0.19496839,-0.3945356,7
170,170,5,"Alice folded her hands, and began:—",6,35,forest,EXT,day,"Recitation of 'You are old, Father William'","Alice tries to recite a poem but realizes she has forgotten the words. The Caterpillar prompts her to repeat a poem, demonstrating the theme of memory and the struggle of maintaining one's identity amid change.",5.0,,,,Turning Point,0.16845296323299408,12.618455976713449,0.36337498,-0.39058322,8
171,171,5,"“You are old, Father William,” the young man said,     “And your hair has become very white; And yet you incessantly stand on your head—     Do you think, at your age, it is right?”",41,181,forest,EXT,day,"Recitation of 'You are old, Father William'","Alice tries to recite a poem but realizes she has forgotten the words. The Caterpillar prompts her to repeat a poem, demonstrating the theme of memory and the struggle of maintaining one's identity amid change.",5.0,,,,Turning Point,0.009310171939432621,12.627766148652881,0.35899132,-0.38236964,8
172,172,5,"“In my youth,” Father William replied to his son,     “I feared it might injure the brain; But, now that I’m perfectly sure I have none,     Why, I do it again and again.”",40,171,forest,EXT,day,"Recitation of 'You are old, Father William'","Alice tries to recite a poem but realizes she has forgotten the words. The Caterpillar prompts her to repeat a poem, demonstrating the theme of memory and the struggle of maintaining one's identity amid change.",5.0,,,,Turning Point,0.11992098391056061,12.747687132563442,0.4781566,-0.3689279,8
173,173,5,"“You are old,” said the youth, “as I mentioned before,     And have grown most uncommonly fat; Yet you turned a back-somersault in at the door—     Pray, what is the reason of that?”",40,182,forest,EXT,day,"Recitation of 'You are old, Father William'","Alice tries to recite a poem but realizes she has forgotten the words. The Caterpillar prompts her to repeat a poem, demonstrating the theme of memory and the struggle of maintaining one's identity amid change.",5.0,,,,Turning Point,0.07595456391572952,12.823641696479172,0.54463005,-0.33218044,8
174,174,5,"“In my youth,” said the sage, as he shook his grey locks,     “I kept all my limbs very supple By the use of this ointment—one shilling the box—     Allow me to sell you a couple?”",43,180,forest,EXT,day,"Recitation of 'You are old, Father William'","Alice tries to recite a poem but realizes she has forgotten the words. The Caterpillar prompts her to repeat a poem, demonstrating the theme of memory and the struggle of maintaining one's identity amid change.",5.0,,,,Turning Point,0.019112790003418922,12.84275448648259,0.5389978,-0.31391636,8
175,175,5,"“You are old,” said the youth, “and your jaws are too weak     For anything tougher than suet; Yet you finished the goose, with the bones and the beak—     Pray, how did you manage to do it?”",44,191,forest,EXT,day,"Recitation of 'You are old, Father William'","Alice tries to recite a poem but realizes she has forgotten the words. The Caterpillar prompts her to repeat a poem, demonstrating the theme of memory and the struggle of maintaining one's identity amid change.",5.0,,,,Turning Point,0.09540273994207382,12.938157226424664,0.63437873,-0.31595755,8
176,176,5,"“In my youth,” said his father, “I took to the law,     And argued each case with my wife; And the muscular strength, which it gave to my jaw,     Has lasted the rest of my life.”",43,179,forest,EXT,day,"Recitation of 'You are old, Father William'","Alice tries to recite a poem but realizes she has forgotten the words. The Caterpillar prompts her to repeat a poem, demonstrating the theme of memory and the struggle of maintaining one's identity amid change.",5.0,,,,Turning Point,0.06522226333618164,13.003379489760846,0.69648963,-0.3358618,8
177,177,5,"“You are old,” said the youth, “one would hardly suppose     That your eye was as steady as ever; Yet you balanced an eel on the end of your nose—     What made you so awfully clever?”",43,184,forest,EXT,day,"Recitation of 'You are old, Father William'","Alice tries to recite a poem but realizes she has forgotten the words. The Caterpillar prompts her to repeat a poem, demonstrating the theme of memory and the struggle of maintaining one's identity amid change.",5.0,,,,Turning Point,0.07360991835594177,13.076989408116788,0.76956815,-0.3446908,8
178,178,5,"“I have answered three questions, and that is enough,”     Said his father; “don’t give yourself airs! Do you think I can listen all day to such stuff?     Be off, or I’ll kick you down stairs!”",43,194,forest,EXT,day,"Recitation of 'You are old, Father William'","Alice tries to recite a poem but realizes she has forgotten the words. The Caterpillar prompts her to repeat a poem, demonstrating the theme of memory and the struggle of maintaining one's identity amid change.",5.0,,,,Turning Point,0.023758018389344215,13.100747426506132,0.78149205,-0.36523986,8
179,179,5,"“That is not said right,” said the Caterpillar.",8,47,forest,EXT,day,,,,,,,,0.0813499391078949,13.182097365614027,0.86153555,-0.3797606,8
180,180,5,"“Not _quite_ right, I’m afraid,” said Alice, timidly; “some of the words have got altered.”",15,91,forest,EXT,day,,,,Statement,The Caterpillar critiques Alice’s recitation.,Caterpillar,,0.031015951186418533,13.213113316800445,0.83230877,-0.36937866,8
181,181,5,"“It is wrong from beginning to end,” said the Caterpillar decidedly, and there was silence for some minutes.",18,108,forest,EXT,day,,,,,,,,0.09905152767896652,13.312164844479412,0.9086991,-0.30632532,8
182,182,5,The Caterpillar was the first to speak.,7,39,forest,EXT,day,,,,,,,,0.06416606158018112,13.376330906059593,0.84507924,-0.29797083,8
183,183,5,“What size do you want to be?” it asked.,9,40,forest,EXT,day,Caterpillar's advice on size,"The Caterpillar asks Alice what size she wants to be, introducing the thematic element of identity and change. Alice expresses her frustration with changing sizes.",7.0,Statement,The Caterpillar asks Alice what size she wants to be.,Caterpillar,Inciting Incident,0.04052601009607315,13.416856916155666,0.8713726,-0.3288094,8
184,184,5,"“Oh, I’m not particular as to size,” Alice hastily replied; “only one doesn’t like changing so often, you know.”",19,112,forest,EXT,day,Caterpillar's advice on size,"The Caterpillar asks Alice what size she wants to be, introducing the thematic element of identity and change. Alice expresses her frustration with changing sizes.",7.0,,,,Inciting Incident,0.005365000106394291,13.42222191626206,0.8662721,-0.3304732,8
185,185,5,"“I _don’t_ know,” said the Caterpillar.",6,39,forest,EXT,day,Caterpillar's advice on size,"The Caterpillar asks Alice what size she wants to be, introducing the thematic element of identity and change. Alice expresses her frustration with changing sizes.",7.0,,,,Inciting Incident,0.05488717555999756,13.477109091822058,0.91520363,-0.30560744,8
186,186,5,"Alice said nothing: she had never been so much contradicted in her life before, and she felt that she was losing her temper.",23,124,forest,EXT,day,Caterpillar's advice on size,"The Caterpillar asks Alice what size she wants to be, introducing the thematic element of identity and change. Alice expresses her frustration with changing sizes.",7.0,,,,Inciting Incident,0.06967351585626602,13.546782607678324,0.97019374,-0.26282325,8
187,187,5,“Are you content now?” said the Caterpillar.,7,44,forest,EXT,day,Caterpillar's advice on size,"The Caterpillar asks Alice what size she wants to be, introducing the thematic element of identity and change. Alice expresses her frustration with changing sizes.",7.0,Statement,Alice expresses her desire to be a little larger.,Alice,Inciting Incident,0.03662307932972908,13.583405687008053,0.9461115,-0.29041484,8
188,188,5,"“Well, I should like to be a _little_ larger, sir, if you wouldn’t mind,” said Alice: “three inches is such a wretched height to be.”",25,133,forest,EXT,day,Caterpillar's advice on size,"The Caterpillar asks Alice what size she wants to be, introducing the thematic element of identity and change. Alice expresses her frustration with changing sizes.",7.0,,,,Inciting Incident,0.05761227011680603,13.641017957124859,0.98766613,-0.25051013,8
189,189,5,"“It is a very good height indeed!” said the Caterpillar angrily, rearing itself upright as it spoke (it was exactly three inches high).",23,135,forest,EXT,day,,,,,,,,0.043664488941431046,13.68468244606629,1.0276346,-0.23292868,8
190,190,5,"“But I’m not used to it!” pleaded poor Alice in a piteous tone. And she thought of herself, “I wish the creatures wouldn’t be so easily offended!”",27,146,forest,EXT,day,,,,,,,,0.0765136256814003,13.76119607174769,1.099619,-0.20699455,8
191,191,5,"“You’ll get used to it in time,” said the Caterpillar; and it put the hookah into its mouth and began smoking again.",22,116,forest,EXT,day,,,,Statement,"The Caterpillar instructs that one side of the mushroom will make her grow taller, and the other shorter.",Caterpillar,,0.01679600588977337,13.777992077637464,1.1163846,-0.20598428,8
192,192,5,"This time Alice waited patiently until it chose to speak again. In a minute or two the Caterpillar took the hookah out of its mouth and yawned once or twice, and shook itself. Then it got down off the mushroom, and crawled away in the grass, merely remarking as it went, “One side will make you grow taller, and the other side will make you grow shorter.”",67,355,forest,EXT,day,Caterpillar's advice on changing size,The Caterpillar advises Alice about the mushroom that can make her grow taller or shorter. This pivotal moment presents Alice with the means to navigate her physical changes in Wonderland.,6.0,,,,Climax,0.06745050102472305,13.845442578662187,1.1808293,-0.18607308,8
193,193,5,“One side of _what?_ The other side of _what?_” thought Alice to herself.,13,73,forest,EXT,day,Caterpillar's advice on changing size,The Caterpillar advises Alice about the mushroom that can make her grow taller or shorter. This pivotal moment presents Alice with the means to navigate her physical changes in Wonderland.,6.0,,,,Climax,0.06947963684797287,13.91492221551016,1.1127448,-0.19992673,8
194,194,5,"“Of the mushroom,” said the Caterpillar, just as if she had asked it aloud; and in another moment it was out of sight.",23,118,forest,EXT,day,Caterpillar's advice on changing size,The Caterpillar advises Alice about the mushroom that can make her grow taller or shorter. This pivotal moment presents Alice with the means to navigate her physical changes in Wonderland.,6.0,,,,Climax,0.020585544407367706,13.935507759917527,1.0997933,-0.21592747,8
195,195,5,"Alice remained looking thoughtfully at the mushroom for a minute, trying to make out which were the two sides of it; and as it was perfectly round, she found this a very difficult question. However, at last she stretched her arms round it as far as they would go, and broke off a bit of the edge with each hand.",60,311,forest,EXT,day,,,,,,,,0.05341435223817825,13.988922112155706,1.1419556,-0.18313366,8
196,196,5,"“And now which is which?” she said to herself, and nibbled a little of the right-hand bit to try the effect: the next moment she felt a violent blow underneath her chin: it had struck her foot!",37,193,forest,EXT,day,Alice's transformation attempts,"Alice experiments with pieces of a mushroom given by the Caterpillar, which have the power to change her size. She grows and shrinks multiple times, leading to confusion and a new perspective on her identity.",8.0,,,,Turning Point,0.14089742302894592,14.129819535184652,1.0049229,-0.21590728,8
197,197,5,"She was a good deal frightened by this very sudden change, but she felt that there was no time to be lost, as she was shrinking rapidly; so she set to work at once to eat some of the other bit. Her chin was pressed so closely against her foot, that there was hardly room to open her mouth; but she did it at last, and managed to swallow a morsel of the lefthand bit.",75,366,forest,EXT,day,Alice's transformation attempts,"Alice experiments with pieces of a mushroom given by the Caterpillar, which have the power to change her size. She grows and shrinks multiple times, leading to confusion and a new perspective on her identity.",8.0,,,,Turning Point,0.07105781883001328,14.200877354014665,0.9348918,-0.2279433,8
198,198,5,"“Come, my head’s free at last!” said Alice in a tone of delight, which changed into alarm in another moment, when she found that her shoulders were nowhere to be found: all she could see, when she looked down, was an immense length of neck, which seemed to rise like a stalk out of a sea of green leaves that lay far below her.",64,327,forest,EXT,day,Alice's transformation attempts,"Alice experiments with pieces of a mushroom given by the Caterpillar, which have the power to change her size. She grows and shrinks multiple times, leading to confusion and a new perspective on her identity.",8.0,Action,Alice notices her head has grown significantly larger than her shoulders.,Alice,Turning Point,0.11823561042547226,14.319112964440137,0.8297077,-0.2819429,8
